component,levels,mean,sem,delta_final,effect_size,spearman_rho,spearman_p,direction,linear_r2,saturating_r2,saturating_K,responsive,experiment
4,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.035465130535074156, 0.020763564455131885, 0.02124039433666631, 0.016805995071765376, 0.013454007489081191, 0.012250451448246687, 0.012110160069054863, 0.008460590586816877, 0.009271627138315995, 0.008782599137947792, 0.007851856258599597, 0.006691238852471838, 0.008121868246592378, 0.00872731062969275, 0.007550365204073242]","[0.0012448720719633924, 0.0019441308190882988, 0.0018593404722806568, 0.0019460376875841173, 0.0017993609424807495, 0.0019958344876197277, 0.0017356009886582097, 0.0011877496235561703, 0.0014337903219708774, 0.0015620127849022111, 0.0013224920498683913, 0.0011439261772818188, 0.0013367840444915686, 0.0014954879912543347, 0.001314091096734489]",-0.027914765331000915,-17.95429123786189,-0.9214285714285713,1.0713172981620745e-06,down,0.6857586629622856,0.9868101140223923,0.6194876575002352,True,adenine::sAu@785nm
5,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.041433223120000646, 0.0333007280643005, 0.032072941618896525, 0.02692647242797975, 0.024988201587508713, 0.025004711958024936, 0.023902373848769084, 0.018946991414891083, 0.022595957609438538, 0.017401349178550445, 0.019300729493747577, 0.01489438291746615, 0.016409829296631234, 0.018433195183569527, 0.013962898483459914]","[0.002409417971465784, 0.0025704057180217523, 0.0020805669600417434, 0.0025849047692814843, 0.0025553095575888076, 0.002601154792648694, 0.0020753484053825546, 0.0023294738657171255, 0.0027318806649929755, 0.0020129781460688934, 0.002148986291359772, 0.0015439995595221505, 0.00202181956486813, 0.002284207593061257, 0.0015902249694745138]",-0.027470324636540734,-12.285221994595428,-0.95,6.086257958053975e-08,down,0.8504036453005365,0.9599497813687414,1.6327918143934625,True,adenine::sAu@785nm
6,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.04353507651379921, 0.037257603964568814, 0.03894258415623314, 0.03545914509506552, 0.032390241959953985, 0.032893630876831975, 0.02833444453727947, 0.028577087097115626, 0.027136267673643247, 0.0319113791067483, 0.026892671895807015, 0.02741878106243204, 0.02564496003225953, 0.02763226014904985, 0.025818872123670445]","[0.0043027769829343965, 0.003082782064257936, 0.0033400946831506646, 0.0030254026917083104, 0.002437357054242357, 0.002183997005149299, 0.0021878197687793463, 0.002070075814542285, 0.0020237525490803122, 0.002645372337708789, 0.0020462700354140877, 0.00226522706923426, 0.0017568708181318307, 0.0020070637456670788, 0.0018314888749239866]",-0.017716204390128765,-7.142408434002272,-0.907142857142857,3.0633105354938695e-06,down,0.7948283497311761,0.9260885128666488,1.539084105631808,True,adenine::sAu@785nm
7,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.0017461108258268723, 0.0007573541598011408, 0.0006123541850841142, 0.0008586470579964741, 0.0014994535329618018, 0.0006435724971387962, 0.0005754328950433222, 0.0008143958177686846, 0.0010098574647211445, 0.0006533955590958944, 0.0006641125846633575, 0.0012555438979230445, 0.0006173975805813852, 0.0018983238181662836, 0.0011015918768351519]","[0.0007060513021347294, 0.00028229840935687386, 0.00020472200167455948, 0.0003128405741097229, 0.00040480008847353316, 0.00021825630972171098, 0.00025964000269540325, 0.00028599398045911994, 0.0003168539919416211, 0.00024553673010371216, 0.0002039123841487069, 0.0006262423629040747, 0.00023012489482543896, 0.0006728981862966175, 0.0004800563814551853]",-0.0006445189489917205,-1.7738264044139735,0.12142857142857141,0.6664011137233892,down,0.004360903185607739,0.004361249993203087,2349252.0982013196,False,adenine::sAu@785nm
8,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.2048843970069223, 0.1962750042370615, 0.18102345265088682, 0.17506201888074222, 0.1733100217688955, 0.1513143735466084, 0.16189035948616867, 0.14637335828439801, 0.15054521891633138, 0.12118849434207807, 0.1466061331523774, 0.1304121127024467, 0.12324288006958532, 0.1362917045480773, 0.12381697447895863]","[0.006021420136415303, 0.005360679393207294, 0.004441660915049501, 0.007454681732541281, 0.006682749411138415, 0.005382755010505533, 0.006722287468214449, 0.008826762538268012, 0.005479257660345635, 0.005855945685565963, 0.008932012348198272, 0.007657058460305739, 0.006243463363455077, 0.007890577469039803, 0.007105899606135346]",-0.08106742252796366,-12.153158588550545,-0.9107142857142855,2.395020837207068e-06,down,0.8574464717000092,0.9023524015964113,3.6758961358325655,True,adenine::sAu@785nm
9,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.024109406690327576, 0.014679053763424073, 0.01590275952943934, 0.016883725663909836, 0.012370746548462049, 0.012002456170682617, 0.013102324367768845, 0.010329345738669846, 0.009231698891486714, 0.006220634441976634, 0.00787110299069605, 0.008682698645757332, 0.009908547178691211, 0.00685093372642206, 0.0079463268754351]","[0.002916228980515599, 0.0021272678709616803, 0.0021656750387853783, 0.0022769571014314813, 0.002048504224261541, 0.001677140271098213, 0.0018981638345346992, 0.0015824786097429848, 0.0018421405152006197, 0.0012038151175150613, 0.001320862605386086, 0.0018159640053086472, 0.0013745384513103882, 0.0012205787275188992, 0.0012853503084436192]",-0.016163079814892477,-9.0614849342102,-0.8749999999999999,1.9522613815941116e-05,down,0.7290559800565786,0.8797270294000943,1.0182533886461258,True,adenine::sAu@785nm
10,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.006958382687136021, 0.003361224902712365, 0.0042696245437514255, 0.0021059315142199614, 0.0010607413450350626, 0.0013355473924283351, 0.0008469598152030365, 0.0008205059137703815, 0.0009322956056873872, 0.0011816810761658368, 0.0006859096668326259, 2.778851556525e-05, 0.0013252814435172871, 0.00015706114609613704, 0.0007099556382652722]","[0.0012319031489631052, 0.0008402367520749185, 0.0011458201338475427, 0.000582010316359502, 0.0004259101087403866, 0.00048475313314663617, 0.00041268285466484914, 0.0004387621496436935, 0.0004190374284000636, 0.0006108891139498662, 0.0004278746173796846, 2.7530012127497136e-05, 0.0007674429316208584, 9.59704888729094e-05, 0.000323244462817115]",-0.006248427048870749,-11.382738027698554,-0.8035714285714284,0.0003072650318125094,down,0.5812615307450331,0.943235177436565,0.5237385604170806,True,adenine::sAu@785nm
11,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.06631759278407114, 0.04993405571814331, 0.049104062671546204, 0.034813901090300144, 0.03355336977069076, 0.03303985080464169, 0.0336968828500104, 0.026046772458240053, 0.024900447559420884, 0.021168608961489848, 0.020395088326368497, 0.019661629774462657, 0.01938704937156512, 0.020047505118408117, 0.016481718025685668]","[0.0022628435239370197, 0.002313016521696715, 0.002368969269479151, 0.0030328003834519724, 0.0028574563168188728, 0.003181928841358909, 0.002920972186497085, 0.0030382179941883082, 0.0025056847763737953, 0.0032469394254937265, 0.00251641447639664, 0.0027375714520903455, 0.002643060681038362, 0.0026566518018380134, 0.0023889369808131164]",-0.04983587475838547,-18.379909660265444,-0.9785714285714284,2.645456012398753e-10,down,0.8308157077033886,0.9805221326845928,1.2718885767806463,True,adenine::sAu@785nm
12,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.004608797169047295, 0.0011637517390522113, 0.0018930210128961132, 0.0011516981107241428, 0.0016797642023422261, 0.0019047874439559037, 0.0007641126735514056, 0.001351736877307837, 0.0008932037503596814, 0.000347584006011487, 0.00024195694201772225, 0.0021944857861431427, 0.0006033893811074093, 0.00047569769161887043, 6.358634678825185e-05]","[0.0012467679560518262, 0.0004635735331090897, 0.0008523801801360014, 0.0005591018611682579, 0.0005918754842183781, 0.0006256866919919637, 0.000394267551181193, 0.0005680143722319306, 0.0004015501213426351, 0.0001704902372458754, 0.0001238334791621562, 0.0017047286687706567, 0.00037440637358160714, 0.00029797025432302477, 6.299483303141539e-05]",-0.004545210822259043,-8.080224828504448,-0.6607142857142856,0.00733056983089171,down,0.43429655409408136,0.729761941058813,0.19140366839624215,False,adenine::sAu@785nm
13,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.006205560561188215, 0.043536325996685395, 0.0555696076898945, 0.0796110041043303, 0.09297314868452415, 0.11605664054248387, 0.10510636191643272, 0.14218538467030944, 0.12655888745929508, 0.17651573066339643, 0.1507616589940231, 0.16045795680491928, 0.17415014942322019, 0.16076115133009736, 0.17942365331924612]","[0.001633563798809343, 0.0062763420004874355, 0.006641863345020246, 0.010081148327942045, 0.010017495979354567, 0.011100374152639758, 0.010695497013888139, 0.012311401905167224, 0.010738925781685404, 0.013248964826182295, 0.011607593508891756, 0.013243502058188666, 0.01099263616995874, 0.010915887786422149, 0.013319843380378144]",0.1732180927580579,17.001606122605626,0.9535714285714283,3.7924400411831255e-08,up,0.8905602361983954,0.958610458649188,2.709109303091002,True,adenine::sAu@785nm
14,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.09791133173845612, 0.07186133856161975, 0.0639331602148483, 0.04944187165768604, 0.04894620884458683, 0.05033688030720812, 0.04306181981755898, 0.03372179487857197, 0.03573021251974373, 0.030264586281766002, 0.027330708380506916, 0.02980336561571907, 0.033513790547804706, 0.024693550634627037, 0.02473744619285858]","[0.005267793964035259, 0.005563876390057582, 0.0047827911367251535, 0.004366424649388398, 0.0038751304633171967, 0.0052765912831079596, 0.0038256389492455664, 0.004220428732826114, 0.003947115135105464, 0.003426119826987678, 0.003883058419715046, 0.00331553607507257, 0.004729756842303462, 0.0032125787843972306, 0.003120806903815333]",-0.07317388554559753,-17.474037311606676,-0.9571428571428571,2.2736751556259775e-08,down,0.7891900363083443,0.9736659219954118,0.9998273996712692,True,adenine::sAu@785nm
15,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.07900055338223042, 0.07311735960543943, 0.07416961800109025, 0.07461065382028093, 0.0680289893208088, 0.06006648879830507, 0.07340497939635411, 0.06610731756988399, 0.0654254741827854, 0.05800116560129544, 0.07351123275971856, 0.059220662268112935, 0.06276168941181454, 0.06726910910907533, 0.06469033086725261]","[0.002496433603487643, 0.002537355052661256, 0.002617557756277014, 0.004288423650428474, 0.002576383781602176, 0.002649625868336674, 0.002871809308396736, 0.0032715589555331105, 0.003108909602710383, 0.003428292032722354, 0.0037605013532452545, 0.003515999667407737, 0.0024009211380416357, 0.0032436661648499307, 0.0033041982822222577]",-0.014310222514977808,-4.659119698344205,-0.6249999999999999,0.012727453511233678,down,0.37757991302753463,0.4820765813196657,1.1223258341670521,False,adenine::sAu@785nm
16,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.031189454055215234, 0.02771924543936882, 0.027164977373027317, 0.02149623440018245, 0.02264433528254114, 0.021568211085316695, 0.02381576598972487, 0.023344578517973842, 0.02546802109880259, 0.02395373760739092, 0.025379823629909818, 0.025517066396753423, 0.022890943478816112, 0.027442567331156048, 0.023958697266968695]","[0.003091416334552378, 0.0034322015843105684, 0.003041850420537854, 0.0028016733957825146, 0.002638716499117098, 0.0032793415006850744, 0.0033851673280473485, 0.003176365369549231, 0.003336539380665484, 0.0036873199559929477, 0.0032722493629389394, 0.0037286791617326836, 0.0031524818725042697, 0.002982119015228966, 0.0032208043763822013]",-0.007230756788246539,-2.2489784873082574,-0.08214285714285713,0.7710285652881773,down,0.07165591337432853,0.4967025929244293,0.16924647505452559,False,adenine::sAu@785nm
17,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.05348291107827833, 0.043329011049959266, 0.044035587351944544, 0.0377128943911647, 0.03795006596556497, 0.03393526691113, 0.04215739730653301, 0.035579540849934095, 0.03610486197504189, 0.031038219300661515, 0.032832002403367685, 0.03298656578506617, 0.031967276615585946, 0.03565827761430931, 0.03426889346729992]","[0.002719600537389335, 0.0027071398755704455, 0.002647597725895167, 0.003171725751496844, 0.002888816738160142, 0.002950266956998263, 0.0031166137134797773, 0.0031791187916298037, 0.0029088334403426777, 0.0029670349627061287, 0.0027497737440270458, 0.0029942014517734526, 0.0026114040007430097, 0.002971072568527958, 0.0028862650313722597]",-0.019214017610978407,-6.630175061702618,-0.7571428571428571,0.0010811081941858348,down,0.5912446747966538,0.84692937050547,0.6044682954221748,True,adenine::sAu@785nm
18,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.01893399261989832, 0.008400703879164906, 0.016350700324604065, 0.012108910120449779, 0.01074984116881803, 0.013693578355730054, 0.00741621426753895, 0.0016354086173222039, 0.004209390727478672, 0.005129471246802354, 0.0017887833981683908, 0.007534561865965443, 0.0028499928681039004, 0.00249166951680082, 0.0]","[0.003947510023198872, 0.002587794873933715, 0.004107246248170934, 0.0035909718962228968, 0.003137739518501805, 0.0035649387800804695, 0.0022582246245793254, 0.0010853213695462525, 0.0019713864795701027, 0.001971878565301413, 0.000907431658583324, 0.0031592057481392237, 0.001594687144182312, 0.0023976636031084373, 0.0]",-0.01893399261989832,-7.827842117514774,-0.8178571428571428,0.00019513654706319864,down,0.7248403168149959,0.7574760260703415,3.8588146494331035,True,adenine::sAu@785nm
19,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.053598021252795065, 0.036728394549489764, 0.032095549590897186, 0.040222735286229265, 0.03260655026854369, 0.029798115896469694, 0.03445543525631295, 0.03889422210250411, 0.03402299198323572, 0.02953214569868984, 0.039552535643594115, 0.027310587556064657, 0.02686738148484669, 0.03725120644160437, 0.02839101514663628]","[0.0038599835565516693, 0.004808467165646007, 0.0044886863976489446, 0.005410218964271819, 0.004619942931439524, 0.004191616922144409, 0.0038795395883582024, 0.004766203160928677, 0.004557708576622053, 0.004373950989146378, 0.005226298228920997, 0.003957136468899519, 0.0035717307554051078, 0.004716575422818831, 0.004296166915074707]",-0.025207006106158784,-5.666682538116029,-0.48571428571428565,0.06642631232518954,down,0.2830085702359435,0.601562165452889,0.10487136588105937,False,adenine::sAu@785nm
20,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.035841841755355715, 0.03249901010506963, 0.035604602643087624, 0.04554577683728006, 0.039118480419718715, 0.036105406210209814, 0.04084166969289186, 0.0328880710710067, 0.04005766151573141, 0.04197097950087917, 0.042864819199107056, 0.0358675027044154, 0.035337035903476206, 0.042079123664011134, 0.03952269571209569]","[0.002652023939599409, 0.002376543655189966, 0.0030015192942933126, 0.0029867448656982097, 0.002433991348201101, 0.00246548968648394, 0.002722897866615378, 0.0029088656053938683, 0.0025801465248159005, 0.003086358245660165, 0.0035575972662618255, 0.0025408407159613323, 0.0022303999636232173, 0.0027306841556428386, 0.002363741957702834]",0.0036808539567399767,1.3586544475340832,0.3071428571428571,0.2654726857102781,up,0.07275112434438019,0.11373324898136383,0.8363627174084688,False,adenine::sAu@785nm
21,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.05384976289029056, 0.06564868802250022, 0.06326402361621995, 0.059176944142678205, 0.06374622739936656, 0.060550001660487435, 0.049371944113970646, 0.05279902011568876, 0.055933101241402126, 0.05406714394155519, 0.04073565293713841, 0.05513465541530317, 0.048689628964291784, 0.038487167027163295, 0.04160913333163476]","[0.0048503148017892935, 0.005162634178464927, 0.004774992270002781, 0.005354502376062122, 0.004714563701329516, 0.004743089479279741, 0.004055190524701138, 0.0038543876395197973, 0.0037247153503667794, 0.0034407564545892283, 0.0037263473373497524, 0.0038576243920913733, 0.002868828827359393, 0.0036661114862380248, 0.0033539813797385737]",-0.012240629558655798,-2.954387595754383,-0.7285714285714285,0.0020652097446907935,down,0.606316381249274,0.6063163661571528,27372351.12985471,True,adenine::sAu@785nm
22,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.003564186063507641, 0.0005041679644511426, 0.0033716094852597406, 0.001532099030397002, 0.0028601444530208906, 0.003346604194278128, 0.007101944764723924, 0.007985553540820934, 0.00345751326850895, 0.0024119462818816, 0.005663546193060006, 0.004717602059135768, 0.007216621315550822, 0.006023438059770284, 0.00862372576935233]","[0.0011423439240805463, 0.00024772075049740667, 0.0014794643597933748, 0.0007176312839118726, 0.0011341167030950903, 0.001835260446258174, 0.0020143436087916014, 0.0018718615998836933, 0.001356029644200931, 0.0008954701495224968, 0.001311477971245858, 0.001828435603433232, 0.0016635415496429559, 0.0018787231850189122, 0.0023314864127473227]",0.00505953970584469,3.4961013272475943,0.6464285714285712,0.009214550689979997,up,0.45589804521309424,0.45589802988476635,6048532.642628486,False,adenine::sAu@785nm
23,"[0.0, 0.47, 0.5, 1.0, 1.4, 1.5, 2.0, 2.33, 2.5, 3.0, 3.27, 3.5, 4.0, 4.2, 4.5]","[0.0007831492091371667, 0.00032067285885785184, 6.741558504185185e-06, 0.0016374932982999055, 0.00035571718868515184, 0.002141655244793428, 0.000902387610066039, 0.0023159736043910943, 0.0007604332547834186, 0.0019974692060211146, 0.0019037068215682757, 0.007070299361275544, 0.0027356391912156017, 0.0022469718737131755, 0.0023016590852858666]","[0.0004229163948123193, 0.00031407848343374163, 6.6788449689820584e-06, 0.0007005682760745038, 0.00023769288544653566, 0.0010824404180315777, 0.00037912250853369987, 0.0008294956375677801, 0.00031949214805722034, 0.0006650572368815809, 0.000722061898641084, 0.00559755857662714, 0.0007240260322390669, 0.0008288344279374254, 0.0006935154233484972]",0.0015185098761487,1.6842945144326285,0.7535714285714286,0.0011775830234888275,up,0.3310759324879858,0.3336165849836241,16.669145191600585,True,adenine::sAu@785nm
0,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0024717788244684397, 0.00104406081984256, 0.0036078958159080606, 0.004617240420799, 0.00581794573885442, 0.00617823199322552, 0.006982911155124121, 0.00875922441692462, 0.007675704850904899, 0.008521007708530941, 0.00910646127958506]","[0.0003143478956402522, 0.00031897530065047846, 0.0004868875053311686, 0.00021793405872877253, 0.0006817412885051358, 0.0004252028343967534, 0.0004467742520148338, 0.0005683858168854279, 0.0006206820340228057, 0.00029280665092849606, 0.0002627219705095743]",0.00663468245511662,15.740746180173671,0.9636363636363637,1.8520398640703128e-06,up,0.906952922854102,0.925596789222933,3.489175424523697,True,ergothioneine
1,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.02299999790549296, 0.01308019492038942, 0.037214761126870305, 0.042727793901007116, 0.06296571562052991, 0.05802790377110188, 0.07416036662325712, 0.08619790312552354, 0.08483304444878384, 0.07857550448997111, 0.07773711435477086]","[0.001922869296312018, 0.0013197141016475862, 0.00428882493656603, 0.0028173554287699173, 0.0033549431761999518, 0.001865150356916066, 0.005183976686266697, 0.004410943003225958, 0.007035279267259377, 0.00264036587749838, 0.003521788369636104]",0.0547371164492779,15.695753612469776,0.8909090909090911,0.00023345817037873177,up,0.8407988043960751,0.8928845743630374,1.923262652152727,True,ergothioneine
2,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.03642564118428116, 0.04621166681001944, 0.0463421450687143, 0.05010023466164264, 0.05587789277955302, 0.05676225087454406, 0.05801364322755446, 0.05980072199301238, 0.06306571465963633, 0.0638515651477205, 0.06250502200444494]","[0.0004818259847314003, 0.000503961391453332, 0.0007492362828792006, 0.0006371343253017461, 0.0012507843150083456, 0.00133649075358918, 0.0006609019323835948, 0.0005900064368422206, 0.0007503351600850036, 0.0009965986301478176, 0.001206072701706362]",0.026079380820163776,31.306553820509656,0.9727272727272729,5.142177049049182e-07,up,0.8968256609163835,0.9719365468310033,1.145610176866612,True,ergothioneine
3,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.13693974012367632, 0.11382284445251074, 0.12945754478935184, 0.1158893144533493, 0.1152542945208482, 0.10755802224474649, 0.10827248463574694, 0.10516128395276718, 0.10348570510344068, 0.09881162717555957, 0.09829515762585508]","[0.0029380583436978596, 0.001580560295672698, 0.0031961652154246004, 0.0019624818782386223, 0.0012322707390372395, 0.0011557355934148873, 0.0017480226903348406, 0.001429506223499216, 0.0034043136314239044, 0.0006207170802325459, 0.0008918338055437778]",-0.03864458249782124,-21.086172069745736,-0.9363636363636365,2.2082076449177507e-05,down,0.799603883133926,0.8225946188135925,2.1537465504969058,True,ergothioneine
4,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0006814293659808399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0002579819158467237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.0006814293659808399,-29.053987785627907,-0.5,0.11730680301423817,down,0.2500000000000001,1.0,2.8111842526974884e-10,False,ergothioneine
5,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.00281559178765956, 0.00662528791469288, 0.0036186768642732597, 0.00581907752742028, 0.00655890740121542, 0.0073990205135769805, 0.007497080531674981, 0.00824382515724232, 0.00928255325823884, 0.00929097164991342, 0.0092897922307246]","[0.0003109965449621945, 0.00016189832388996623, 0.00026318680107557046, 0.00020641157439780833, 0.0005836010478414334, 0.0003286121077157339, 0.0003742608106263016, 0.00019706736014044003, 0.0008235673758658706, 0.0002448656658533389, 0.00019988292747354368]",0.006474200443065041,19.276999315220603,0.9363636363636365,2.2082076449177507e-05,up,0.8152559054662882,0.8250559044823029,4.264480213573467,True,ergothioneine
6,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.013427858366510458, 0.012747763393062661, 0.0142087940979666, 0.01312605005632662, 0.013738893899965882, 0.014218210785035, 0.01519481289645604, 0.01381473073989326, 0.016266126235979984, 0.01595410520413456, 0.01442609869686338]","[0.0003262804709353456, 0.0002870040688522907, 0.00024812218703706534, 0.0003101302561381437, 0.0006744831492345752, 0.0001246145690727105, 0.00037539907158570053, 0.0004115692124740234, 0.0007149570233366306, 0.0003125633690493145, 0.0002130786268333078]",0.0009982403303529213,2.7463878541209583,0.790909090909091,0.0037460829533974057,up,0.5219957662568258,0.5231340057022897,14.948228127207,True,ergothioneine
7,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0190078960717101, 0.016419669771914062, 0.01498402190549874, 0.012241780073925599, 0.008819747301839782, 0.00765120571329954, 0.00612212218301178, 0.0029380177074986, 0.0034953767912247803, 0.00301929952187922, 0.0027414710423342]","[0.0004045041898002483, 0.00014750059854770641, 0.00021009693267463447, 0.0002966719150361731, 0.00044588674033847937, 0.0004710255468018723, 0.0008600996649450067, 0.000611008810496386, 0.0008230260349062102, 0.0002923879655993067, 0.0002233430885245241]",-0.0162664250293759,-37.389685284463255,-0.9727272727272729,5.142177049049182e-07,down,0.9354724565798982,0.9767561065081638,2.0973653440383138,True,ergothioneine
8,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.03300548256248282, 0.040534765084487376, 0.038039553080108604, 0.0390887140452168, 0.041888016130502484, 0.04057224326560936, 0.040033167531007885, 0.03964382165902438, 0.04110999914386434, 0.04147576006407736, 0.0401986752567358]","[0.000596252932971934, 0.00047360611305555033, 0.0007329693506372413, 0.0008724656326395756, 0.0013657180300465585, 0.000935120934475568, 0.000297577990186667, 0.0003973371616876325, 0.0007743804334510439, 0.0006944122536614815, 0.0009329651015499464]",0.0071931926942529825,9.80142622830631,0.4909090909090909,0.12520440713849545,up,0.35441045490221174,0.814617550048905,0.03492840735439693,False,ergothioneine
9,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.05361535406793805, 0.058440052779434606, 0.052608986637331656, 0.05343233697238934, 0.05036499780489839, 0.05531111471257213, 0.05057700059213398, 0.049011892136805416, 0.04951379423066824, 0.05126985853286696, 0.05259569056831992]","[0.00052400956272383, 0.0007001034810749252, 0.0014875791562695545, 0.0006426364821269143, 0.0007065506544504147, 0.0005007128212680845, 0.001530528440659324, 0.001072520254091039, 0.0016559525235707259, 0.0012010196072890654, 0.0013273391072633105]",-0.0010196634996181286,-0.9883104214960866,-0.6090909090909091,0.0466957093540989,down,0.3191306175243919,0.35723811091461155,1.6371545759798276,False,ergothioneine
10,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,,,flat,,,,False,ergothioneine
11,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0010559060847182057, 0.0023957424779927398, 0.0024399892385191797, 0.0052887429831988, 0.008013825279455381, 0.01072970214786854, 0.01408789381927818, 0.014738251487522938, 0.01782831779925132, 0.014547017085179659, 0.013725949925458721]","[0.0007030731225471992, 0.00053596671029911, 0.0007440071473974283, 0.0006658104775669054, 0.0011492737723600294, 0.0014988832052996131, 0.0004296935494979493, 0.0006007099964732408, 0.0019246358499531294, 0.0009412518290954798, 0.0011819787151197301]",0.012670043840740516,13.432917059477361,0.881818181818182,0.00033016880218390056,up,0.8603070909962135,0.892022652251786,2.7914197621443204,True,ergothioneine
12,"[0.0, 0.2, 0.4, 0.6, 0.8, 1.0, 1.2, 1.4, 1.6, 1.8, 2.0]","[0.0008975293911088001, 0.00225965129510214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0005140860273932233, 0.0009882009720966116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.0008975293911088001,-6.571814184369221,-0.6607158652139772,0.026886266726799835,down,0.33229340686312786,0.4538022258443124,0.6638953021798343,False,ergothioneine
