axis,recall,precision
chromophore_pigment,0.5,1.0
chromophore_pigment,0.4,1.0
chromophore_pigment,0.3,1.0
chromophore_pigment,0.2,1.0
chromophore_pigment,0.1,1.0
chromophore_pigment,0.0,1.0
fatty_acid,1.0,0.072
fatty_acid,1.0,0.07219251336898395
fatty_acid,1.0,0.07238605898123325
fatty_acid,1.0,0.07258064516129033
fatty_acid,1.0,0.07277628032345014
fatty_acid,1.0,0.07297297297297298
fatty_acid,1.0,0.07317073170731707
fatty_acid,1.0,0.07336956521739131
fatty_acid,1.0,0.07356948228882834
fatty_acid,1.0,0.07377049180327869
fatty_acid,1.0,0.07397260273972603
fatty_acid,1.0,0.07417582417582418
fatty_acid,1.0,0.0743801652892562
fatty_acid,1.0,0.07458563535911603
fatty_acid,1.0,0.07479224376731301
fatty_acid,1.0,0.075
fatty_acid,1.0,0.07520891364902507
fatty_acid,1.0,0.07541899441340782
fatty_acid,1.0,0.07563025210084033
fatty_acid,1.0,0.07584269662921349
fatty_acid,1.0,0.07605633802816901
fatty_acid,1.0,0.07627118644067797
fatty_acid,1.0,0.0764872521246459
fatty_acid,1.0,0.07670454545454546
fatty_acid,1.0,0.07692307692307693
fatty_acid,1.0,0.07714285714285714
fatty_acid,1.0,0.07736389684813753
fatty_acid,1.0,0.07758620689655173
fatty_acid,1.0,0.07780979827089338
fatty_acid,1.0,0.07803468208092486
fatty_acid,1.0,0.0782608695652174
fatty_acid,1.0,0.07848837209302326
fatty_acid,1.0,0.07871720116618076
fatty_acid,1.0,0.07894736842105263
fatty_acid,1.0,0.07917888563049853
fatty_acid,1.0,0.07941176470588235
fatty_acid,1.0,0.07964601769911504
fatty_acid,1.0,0.07988165680473373
fatty_acid,1.0,0.08011869436201781
fatty_acid,1.0,0.08035714285714286
fatty_acid,1.0,0.08059701492537313
fatty_acid,1.0,0.08083832335329341
fatty_acid,1.0,0.08108108108108109
fatty_acid,1.0,0.08132530120481928
fatty_acid,1.0,0.08157099697885196
fatty_acid,1.0,0.08181818181818182
fatty_acid,1.0,0.08206686930091185
fatty_acid,1.0,0.08231707317073171
fatty_acid,1.0,0.08256880733944955
fatty_acid,1.0,0.08282208588957055
fatty_acid,1.0,0.08307692307692308
fatty_acid,1.0,0.08333333333333333
fatty_acid,1.0,0.08359133126934984
fatty_acid,1.0,0.08385093167701864
fatty_acid,1.0,0.08411214953271028
fatty_acid,1.0,0.084375
fatty_acid,1.0,0.08463949843260188
fatty_acid,1.0,0.08490566037735849
fatty_acid,1.0,0.08517350157728706
fatty_acid,1.0,0.08544303797468354
fatty_acid,1.0,0.08571428571428572
fatty_acid,1.0,0.08598726114649681
fatty_acid,1.0,0.08626198083067092
fatty_acid,1.0,0.08653846153846154
fatty_acid,1.0,0.08681672025723473
fatty_acid,1.0,0.08709677419354839
fatty_acid,1.0,0.08737864077669903
fatty_acid,1.0,0.08766233766233766
fatty_acid,1.0,0.08794788273615635
fatty_acid,1.0,0.08823529411764706
fatty_acid,1.0,0.08852459016393442
fatty_acid,1.0,0.08881578947368421
fatty_acid,1.0,0.0891089108910891
fatty_acid,1.0,0.08940397350993377
fatty_acid,1.0,0.08970099667774087
fatty_acid,1.0,0.09
fatty_acid,1.0,0.0903010033444816
fatty_acid,1.0,0.09060402684563758
fatty_acid,1.0,0.09090909090909091
fatty_acid,1.0,0.09121621621621621
fatty_acid,1.0,0.09152542372881356
fatty_acid,1.0,0.09183673469387756
fatty_acid,1.0,0.09215017064846416
fatty_acid,1.0,0.09246575342465753
fatty_acid,1.0,0.09278350515463918
fatty_acid,1.0,0.09310344827586207
fatty_acid,1.0,0.09342560553633218
fatty_acid,1.0,0.09375
fatty_acid,1.0,0.09407665505226481
fatty_acid,1.0,0.0944055944055944
fatty_acid,1.0,0.09473684210526316
fatty_acid,1.0,0.09507042253521127
fatty_acid,1.0,0.09540636042402827
fatty_acid,1.0,0.09574468085106383
fatty_acid,1.0,0.09608540925266904
fatty_acid,1.0,0.09642857142857143
fatty_acid,1.0,0.0967741935483871
fatty_acid,1.0,0.09712230215827339
fatty_acid,1.0,0.09747292418772563
fatty_acid,1.0,0.09782608695652174
fatty_acid,1.0,0.09818181818181818
fatty_acid,1.0,0.09854014598540146
fatty_acid,1.0,0.0989010989010989
fatty_acid,1.0,0.09926470588235294
fatty_acid,1.0,0.0996309963099631
fatty_acid,1.0,0.1
fatty_acid,1.0,0.10037174721189591
fatty_acid,1.0,0.10074626865671642
fatty_acid,1.0,0.10112359550561797
fatty_acid,1.0,0.10150375939849623
fatty_acid,1.0,0.1018867924528302
fatty_acid,1.0,0.10227272727272728
fatty_acid,1.0,0.10266159695817491
fatty_acid,1.0,0.10305343511450382
fatty_acid,1.0,0.10344827586206896
fatty_acid,1.0,0.10384615384615385
fatty_acid,1.0,0.10424710424710425
fatty_acid,1.0,0.10465116279069768
fatty_acid,1.0,0.10505836575875487
fatty_acid,1.0,0.10546875
fatty_acid,1.0,0.10588235294117647
fatty_acid,1.0,0.1062992125984252
fatty_acid,1.0,0.1067193675889328
fatty_acid,1.0,0.10714285714285714
fatty_acid,1.0,0.10756972111553785
fatty_acid,1.0,0.108
fatty_acid,1.0,0.10843373493975904
fatty_acid,1.0,0.10887096774193548
fatty_acid,1.0,0.10931174089068826
fatty_acid,1.0,0.10975609756097561
fatty_acid,1.0,0.11020408163265306
fatty_acid,1.0,0.11065573770491803
fatty_acid,1.0,0.1111111111111111
fatty_acid,1.0,0.1115702479338843
fatty_acid,1.0,0.11203319502074689
fatty_acid,1.0,0.1125
fatty_acid,1.0,0.11297071129707113
fatty_acid,1.0,0.1134453781512605
fatty_acid,1.0,0.11392405063291139
fatty_acid,1.0,0.11440677966101695
fatty_acid,1.0,0.1148936170212766
fatty_acid,1.0,0.11538461538461539
fatty_acid,1.0,0.11587982832618025
fatty_acid,1.0,0.11637931034482758
fatty_acid,1.0,0.11688311688311688
fatty_acid,1.0,0.11739130434782609
fatty_acid,1.0,0.11790393013100436
fatty_acid,1.0,0.11842105263157894
fatty_acid,1.0,0.11894273127753303
fatty_acid,1.0,0.11946902654867257
fatty_acid,1.0,0.12
fatty_acid,1.0,0.12053571428571429
fatty_acid,1.0,0.1210762331838565
fatty_acid,1.0,0.12162162162162163
fatty_acid,1.0,0.12217194570135746
fatty_acid,1.0,0.12272727272727273
fatty_acid,1.0,0.1232876712328767
fatty_acid,1.0,0.12385321100917432
fatty_acid,1.0,0.12442396313364056
fatty_acid,1.0,0.125
fatty_acid,1.0,0.12558139534883722
fatty_acid,1.0,0.1261682242990654
fatty_acid,1.0,0.1267605633802817
fatty_acid,1.0,0.12735849056603774
fatty_acid,1.0,0.12796208530805686
fatty_acid,1.0,0.12857142857142856
fatty_acid,1.0,0.1291866028708134
fatty_acid,1.0,0.12980769230769232
fatty_acid,1.0,0.13043478260869565
fatty_acid,1.0,0.13106796116504854
fatty_acid,1.0,0.13170731707317074
fatty_acid,1.0,0.1323529411764706
fatty_acid,1.0,0.1330049261083744
fatty_acid,1.0,0.13366336633663367
fatty_acid,1.0,0.13432835820895522
fatty_acid,1.0,0.135
fatty_acid,1.0,0.135678391959799
fatty_acid,1.0,0.13636363636363635
fatty_acid,1.0,0.13705583756345177
fatty_acid,1.0,0.1377551020408163
fatty_acid,1.0,0.13846153846153847
fatty_acid,1.0,0.13917525773195877
fatty_acid,1.0,0.13989637305699482
fatty_acid,1.0,0.140625
fatty_acid,1.0,0.14136125654450263
fatty_acid,1.0,0.14210526315789473
fatty_acid,1.0,0.14285714285714285
fatty_acid,1.0,0.14361702127659576
fatty_acid,1.0,0.1443850267379679
fatty_acid,1.0,0.14516129032258066
fatty_acid,1.0,0.14594594594594595
fatty_acid,1.0,0.14673913043478262
fatty_acid,1.0,0.14754098360655737
fatty_acid,1.0,0.14835164835164835
fatty_acid,1.0,0.14917127071823205
fatty_acid,1.0,0.15
fatty_acid,1.0,0.15083798882681565
fatty_acid,1.0,0.15168539325842698
fatty_acid,1.0,0.15254237288135594
fatty_acid,1.0,0.1534090909090909
fatty_acid,1.0,0.15428571428571428
fatty_acid,1.0,0.15517241379310345
fatty_acid,1.0,0.15606936416184972
fatty_acid,1.0,0.1569767441860465
fatty_acid,1.0,0.15789473684210525
fatty_acid,1.0,0.1588235294117647
fatty_acid,1.0,0.15976331360946747
fatty_acid,1.0,0.16071428571428573
fatty_acid,1.0,0.16167664670658682
fatty_acid,1.0,0.16265060240963855
fatty_acid,1.0,0.16363636363636364
fatty_acid,1.0,0.16463414634146342
fatty_acid,1.0,0.1656441717791411
fatty_acid,1.0,0.16666666666666666
fatty_acid,1.0,0.16770186335403728
fatty_acid,1.0,0.16875
fatty_acid,1.0,0.16981132075471697
fatty_acid,1.0,0.17088607594936708
fatty_acid,1.0,0.17197452229299362
fatty_acid,1.0,0.17307692307692307
fatty_acid,1.0,0.17419354838709677
fatty_acid,1.0,0.17532467532467533
fatty_acid,1.0,0.17647058823529413
fatty_acid,1.0,0.17763157894736842
fatty_acid,1.0,0.17880794701986755
fatty_acid,1.0,0.18
fatty_acid,1.0,0.18120805369127516
fatty_acid,1.0,0.18243243243243243
fatty_acid,1.0,0.1836734693877551
fatty_acid,1.0,0.18493150684931506
fatty_acid,1.0,0.18620689655172415
fatty_acid,1.0,0.1875
fatty_acid,1.0,0.1888111888111888
fatty_acid,1.0,0.19014084507042253
fatty_acid,1.0,0.19148936170212766
fatty_acid,1.0,0.19285714285714287
fatty_acid,1.0,0.19424460431654678
fatty_acid,1.0,0.1956521739130435
fatty_acid,1.0,0.19708029197080293
fatty_acid,1.0,0.19852941176470587
fatty_acid,1.0,0.2
fatty_acid,1.0,0.20149253731343283
fatty_acid,1.0,0.20300751879699247
fatty_acid,1.0,0.20454545454545456
fatty_acid,1.0,0.20610687022900764
fatty_acid,1.0,0.2076923076923077
fatty_acid,1.0,0.20930232558139536
fatty_acid,1.0,0.2109375
fatty_acid,1.0,0.2125984251968504
fatty_acid,1.0,0.21428571428571427
fatty_acid,1.0,0.216
fatty_acid,1.0,0.21774193548387097
fatty_acid,1.0,0.21951219512195122
fatty_acid,1.0,0.22131147540983606
fatty_acid,1.0,0.2231404958677686
fatty_acid,1.0,0.225
fatty_acid,1.0,0.226890756302521
fatty_acid,1.0,0.2288135593220339
fatty_acid,1.0,0.23076923076923078
fatty_acid,1.0,0.23275862068965517
fatty_acid,1.0,0.23478260869565218
fatty_acid,1.0,0.23684210526315788
fatty_acid,1.0,0.23893805309734514
fatty_acid,1.0,0.24107142857142858
fatty_acid,1.0,0.24324324324324326
fatty_acid,1.0,0.24545454545454545
fatty_acid,1.0,0.24770642201834864
fatty_acid,1.0,0.25
fatty_acid,1.0,0.2523364485981308
fatty_acid,1.0,0.25471698113207547
fatty_acid,1.0,0.2571428571428571
fatty_acid,1.0,0.25961538461538464
fatty_acid,1.0,0.2621359223300971
fatty_acid,1.0,0.2647058823529412
fatty_acid,1.0,0.26732673267326734
fatty_acid,1.0,0.27
fatty_acid,1.0,0.2727272727272727
fatty_acid,1.0,0.2755102040816326
fatty_acid,1.0,0.27835051546391754
fatty_acid,1.0,0.28125
fatty_acid,1.0,0.28421052631578947
fatty_acid,1.0,0.2872340425531915
fatty_acid,1.0,0.2903225806451613
fatty_acid,1.0,0.29347826086956524
fatty_acid,1.0,0.2967032967032967
fatty_acid,1.0,0.3
fatty_acid,1.0,0.30337078651685395
fatty_acid,1.0,0.3068181818181818
fatty_acid,1.0,0.3103448275862069
fatty_acid,1.0,0.313953488372093
fatty_acid,1.0,0.3176470588235294
fatty_acid,1.0,0.32142857142857145
fatty_acid,1.0,0.3253012048192771
fatty_acid,1.0,0.32926829268292684
fatty_acid,1.0,0.3333333333333333
fatty_acid,1.0,0.3375
fatty_acid,1.0,0.34177215189873417
fatty_acid,1.0,0.34615384615384615
fatty_acid,1.0,0.35064935064935066
fatty_acid,1.0,0.35526315789473684
fatty_acid,1.0,0.36
fatty_acid,1.0,0.36486486486486486
fatty_acid,1.0,0.3698630136986301
fatty_acid,1.0,0.375
fatty_acid,1.0,0.38028169014084506
fatty_acid,1.0,0.38571428571428573
fatty_acid,1.0,0.391304347826087
fatty_acid,1.0,0.39705882352941174
fatty_acid,1.0,0.40298507462686567
fatty_acid,1.0,0.4090909090909091
fatty_acid,1.0,0.4153846153846154
fatty_acid,1.0,0.421875
fatty_acid,1.0,0.42857142857142855
fatty_acid,1.0,0.43548387096774194
fatty_acid,1.0,0.4426229508196721
fatty_acid,1.0,0.45
fatty_acid,1.0,0.4576271186440678
fatty_acid,1.0,0.46551724137931033
fatty_acid,1.0,0.47368421052631576
fatty_acid,1.0,0.48214285714285715
fatty_acid,1.0,0.4909090909090909
fatty_acid,1.0,0.5
fatty_acid,1.0,0.5094339622641509
fatty_acid,1.0,0.5192307692307693
fatty_acid,1.0,0.5294117647058824
fatty_acid,1.0,0.54
fatty_acid,1.0,0.5510204081632653
fatty_acid,1.0,0.5625
fatty_acid,0.9629629629629629,0.5531914893617021
fatty_acid,0.9629629629629629,0.5652173913043478
fatty_acid,0.9629629629629629,0.5777777777777777
fatty_acid,0.9629629629629629,0.5909090909090909
fatty_acid,0.9629629629629629,0.6046511627906976
fatty_acid,0.9629629629629629,0.6190476190476191
fatty_acid,0.9629629629629629,0.6341463414634146
fatty_acid,0.9629629629629629,0.65
fatty_acid,0.9629629629629629,0.6666666666666666
fatty_acid,0.9629629629629629,0.6842105263157895
fatty_acid,0.9629629629629629,0.7027027027027027
fatty_acid,0.9629629629629629,0.7222222222222222
fatty_acid,0.9629629629629629,0.7428571428571429
fatty_acid,0.9629629629629629,0.7647058823529411
fatty_acid,0.9629629629629629,0.7878787878787878
fatty_acid,0.9629629629629629,0.8125
fatty_acid,0.9629629629629629,0.8387096774193549
fatty_acid,0.9259259259259259,0.8333333333333334
fatty_acid,0.9259259259259259,0.8620689655172413
fatty_acid,0.8888888888888888,0.8571428571428571
fatty_acid,0.8518518518518519,0.8518518518518519
fatty_acid,0.8148148148148148,0.8461538461538461
fatty_acid,0.7777777777777778,0.84
fatty_acid,0.7777777777777778,0.875
fatty_acid,0.7407407407407407,0.8695652173913043
fatty_acid,0.7407407407407407,0.9090909090909091
fatty_acid,0.7407407407407407,0.9523809523809523
fatty_acid,0.7037037037037037,0.95
fatty_acid,0.6666666666666666,0.9473684210526315
fatty_acid,0.6296296296296297,0.9444444444444444
fatty_acid,0.5925925925925926,0.9411764705882353
fatty_acid,0.5555555555555556,0.9375
fatty_acid,0.5185185185185185,0.9333333333333333
fatty_acid,0.48148148148148145,0.9285714285714286
fatty_acid,0.48148148148148145,1.0
fatty_acid,0.4444444444444444,1.0
fatty_acid,0.4074074074074074,1.0
fatty_acid,0.37037037037037035,1.0
fatty_acid,0.3333333333333333,1.0
fatty_acid,0.2962962962962963,1.0
fatty_acid,0.25925925925925924,1.0
fatty_acid,0.2222222222222222,1.0
fatty_acid,0.18518518518518517,1.0
fatty_acid,0.14814814814814814,1.0
fatty_acid,0.1111111111111111,1.0
fatty_acid,0.07407407407407407,1.0
fatty_acid,0.037037037037037035,1.0
fatty_acid,0.0,1.0
free_amino_acid,1.0,0.2
free_amino_acid,1.0,0.20053475935828877
free_amino_acid,1.0,0.20107238605898123
free_amino_acid,1.0,0.20161290322580644
free_amino_acid,1.0,0.20215633423180593
free_amino_acid,1.0,0.20270270270270271
free_amino_acid,1.0,0.2032520325203252
free_amino_acid,1.0,0.20380434782608695
free_amino_acid,1.0,0.20435967302452315
free_amino_acid,1.0,0.20491803278688525
free_amino_acid,1.0,0.2054794520547945
free_amino_acid,1.0,0.20604395604395603
free_amino_acid,1.0,0.2066115702479339
free_amino_acid,1.0,0.20718232044198895
free_amino_acid,1.0,0.2077562326869806
free_amino_acid,1.0,0.20833333333333334
free_amino_acid,1.0,0.20891364902506965
free_amino_acid,1.0,0.20949720670391062
free_amino_acid,1.0,0.21008403361344538
free_amino_acid,1.0,0.21067415730337077
free_amino_acid,1.0,0.2112676056338028
free_amino_acid,1.0,0.211864406779661
free_amino_acid,1.0,0.21246458923512748
free_amino_acid,1.0,0.21306818181818182
free_amino_acid,1.0,0.21367521367521367
free_amino_acid,1.0,0.21428571428571427
free_amino_acid,1.0,0.2148997134670487
free_amino_acid,1.0,0.21551724137931033
free_amino_acid,1.0,0.21613832853025935
free_amino_acid,1.0,0.21676300578034682
free_amino_acid,1.0,0.21739130434782608
free_amino_acid,1.0,0.2180232558139535
free_amino_acid,1.0,0.21865889212827988
free_amino_acid,1.0,0.21929824561403508
free_amino_acid,1.0,0.21994134897360704
free_amino_acid,1.0,0.22058823529411764
free_amino_acid,1.0,0.22123893805309736
free_amino_acid,1.0,0.22189349112426035
free_amino_acid,1.0,0.22255192878338279
free_amino_acid,1.0,0.22321428571428573
free_amino_acid,1.0,0.22388059701492538
free_amino_acid,1.0,0.2245508982035928
free_amino_acid,1.0,0.22522522522522523
free_amino_acid,1.0,0.22590361445783133
free_amino_acid,1.0,0.22658610271903323
free_amino_acid,1.0,0.22727272727272727
free_amino_acid,1.0,0.22796352583586627
free_amino_acid,1.0,0.22865853658536586
free_amino_acid,1.0,0.22935779816513763
free_amino_acid,1.0,0.23006134969325154
free_amino_acid,1.0,0.23076923076923078
free_amino_acid,1.0,0.23148148148148148
free_amino_acid,1.0,0.23219814241486067
free_amino_acid,1.0,0.2329192546583851
free_amino_acid,1.0,0.2336448598130841
free_amino_acid,1.0,0.234375
free_amino_acid,1.0,0.23510971786833856
free_amino_acid,1.0,0.2358490566037736
free_amino_acid,1.0,0.23659305993690852
free_amino_acid,1.0,0.23734177215189872
free_amino_acid,1.0,0.23809523809523808
free_amino_acid,1.0,0.23885350318471338
free_amino_acid,1.0,0.23961661341853036
free_amino_acid,1.0,0.2403846153846154
free_amino_acid,1.0,0.24115755627009647
free_amino_acid,1.0,0.24193548387096775
free_amino_acid,1.0,0.24271844660194175
free_amino_acid,1.0,0.2435064935064935
free_amino_acid,1.0,0.24429967426710097
free_amino_acid,1.0,0.24509803921568626
free_amino_acid,1.0,0.2459016393442623
free_amino_acid,1.0,0.24671052631578946
free_amino_acid,1.0,0.24752475247524752
free_amino_acid,1.0,0.24834437086092714
free_amino_acid,1.0,0.24916943521594684
free_amino_acid,1.0,0.25
free_amino_acid,1.0,0.2508361204013378
free_amino_acid,1.0,0.2516778523489933
free_amino_acid,1.0,0.25252525252525254
free_amino_acid,1.0,0.2533783783783784
free_amino_acid,1.0,0.2542372881355932
free_amino_acid,1.0,0.25510204081632654
free_amino_acid,1.0,0.25597269624573377
free_amino_acid,1.0,0.2568493150684932
free_amino_acid,1.0,0.25773195876288657
free_amino_acid,1.0,0.25862068965517243
free_amino_acid,1.0,0.25951557093425603
free_amino_acid,1.0,0.2604166666666667
free_amino_acid,1.0,0.2613240418118467
free_amino_acid,1.0,0.26223776223776224
free_amino_acid,1.0,0.2631578947368421
free_amino_acid,1.0,0.2640845070422535
free_amino_acid,1.0,0.26501766784452296
free_amino_acid,1.0,0.26595744680851063
free_amino_acid,1.0,0.2669039145907473
free_amino_acid,1.0,0.26785714285714285
free_amino_acid,1.0,0.26881720430107525
free_amino_acid,1.0,0.2697841726618705
free_amino_acid,1.0,0.27075812274368233
free_amino_acid,1.0,0.2717391304347826
free_amino_acid,1.0,0.2727272727272727
free_amino_acid,1.0,0.2737226277372263
free_amino_acid,1.0,0.27472527472527475
free_amino_acid,1.0,0.2757352941176471
free_amino_acid,1.0,0.2767527675276753
free_amino_acid,1.0,0.2777777777777778
free_amino_acid,1.0,0.2788104089219331
free_amino_acid,1.0,0.2798507462686567
free_amino_acid,1.0,0.2808988764044944
free_amino_acid,1.0,0.2819548872180451
free_amino_acid,1.0,0.2830188679245283
free_amino_acid,1.0,0.2840909090909091
free_amino_acid,1.0,0.28517110266159695
free_amino_acid,1.0,0.2862595419847328
free_amino_acid,1.0,0.28735632183908044
free_amino_acid,1.0,0.28846153846153844
free_amino_acid,1.0,0.28957528957528955
free_amino_acid,1.0,0.29069767441860467
free_amino_acid,1.0,0.2918287937743191
free_amino_acid,1.0,0.29296875
free_amino_acid,1.0,0.29411764705882354
free_amino_acid,1.0,0.2952755905511811
free_amino_acid,1.0,0.2964426877470356
free_amino_acid,1.0,0.2976190476190476
free_amino_acid,1.0,0.29880478087649404
free_amino_acid,1.0,0.3
free_amino_acid,1.0,0.30120481927710846
free_amino_acid,1.0,0.3024193548387097
free_amino_acid,1.0,0.30364372469635625
free_amino_acid,1.0,0.3048780487804878
free_amino_acid,1.0,0.30612244897959184
free_amino_acid,1.0,0.3073770491803279
free_amino_acid,1.0,0.30864197530864196
free_amino_acid,1.0,0.30991735537190085
free_amino_acid,1.0,0.3112033195020747
free_amino_acid,1.0,0.3125
free_amino_acid,1.0,0.3138075313807531
free_amino_acid,1.0,0.31512605042016806
free_amino_acid,1.0,0.31645569620253167
free_amino_acid,1.0,0.3177966101694915
free_amino_acid,1.0,0.3191489361702128
free_amino_acid,1.0,0.32051282051282054
free_amino_acid,1.0,0.3218884120171674
free_amino_acid,1.0,0.3232758620689655
free_amino_acid,1.0,0.3246753246753247
free_amino_acid,1.0,0.32608695652173914
free_amino_acid,1.0,0.32751091703056767
free_amino_acid,1.0,0.32894736842105265
free_amino_acid,1.0,0.3303964757709251
free_amino_acid,1.0,0.33185840707964603
free_amino_acid,1.0,0.3333333333333333
free_amino_acid,1.0,0.33482142857142855
free_amino_acid,1.0,0.336322869955157
free_amino_acid,1.0,0.33783783783783783
free_amino_acid,1.0,0.3393665158371041
free_amino_acid,1.0,0.3409090909090909
free_amino_acid,1.0,0.3424657534246575
free_amino_acid,1.0,0.3440366972477064
free_amino_acid,1.0,0.3456221198156682
free_amino_acid,1.0,0.3472222222222222
free_amino_acid,1.0,0.3488372093023256
free_amino_acid,1.0,0.35046728971962615
free_amino_acid,1.0,0.352112676056338
free_amino_acid,1.0,0.35377358490566035
free_amino_acid,1.0,0.35545023696682465
free_amino_acid,1.0,0.35714285714285715
free_amino_acid,1.0,0.3588516746411483
free_amino_acid,1.0,0.3605769230769231
free_amino_acid,1.0,0.36231884057971014
free_amino_acid,1.0,0.3640776699029126
free_amino_acid,1.0,0.36585365853658536
free_amino_acid,1.0,0.36764705882352944
free_amino_acid,1.0,0.3694581280788177
free_amino_acid,1.0,0.3712871287128713
free_amino_acid,1.0,0.373134328358209
free_amino_acid,1.0,0.375
free_amino_acid,1.0,0.3768844221105528
free_amino_acid,1.0,0.3787878787878788
free_amino_acid,1.0,0.38071065989847713
free_amino_acid,1.0,0.3826530612244898
free_amino_acid,1.0,0.38461538461538464
free_amino_acid,1.0,0.3865979381443299
free_amino_acid,1.0,0.38860103626943004
free_amino_acid,1.0,0.390625
free_amino_acid,1.0,0.39267015706806285
free_amino_acid,1.0,0.39473684210526316
free_amino_acid,1.0,0.3968253968253968
free_amino_acid,1.0,0.39893617021276595
free_amino_acid,1.0,0.40106951871657753
free_amino_acid,1.0,0.4032258064516129
free_amino_acid,1.0,0.40540540540540543
free_amino_acid,1.0,0.4076086956521739
free_amino_acid,1.0,0.4098360655737705
free_amino_acid,1.0,0.41208791208791207
free_amino_acid,1.0,0.4143646408839779
free_amino_acid,1.0,0.4166666666666667
free_amino_acid,1.0,0.41899441340782123
free_amino_acid,1.0,0.42134831460674155
free_amino_acid,1.0,0.423728813559322
free_amino_acid,1.0,0.42613636363636365
free_amino_acid,1.0,0.42857142857142855
free_amino_acid,1.0,0.43103448275862066
free_amino_acid,1.0,0.43352601156069365
free_amino_acid,1.0,0.436046511627907
free_amino_acid,1.0,0.43859649122807015
free_amino_acid,1.0,0.4411764705882353
free_amino_acid,1.0,0.4437869822485207
free_amino_acid,1.0,0.44642857142857145
free_amino_acid,1.0,0.4491017964071856
free_amino_acid,1.0,0.45180722891566266
free_amino_acid,1.0,0.45454545454545453
free_amino_acid,1.0,0.4573170731707317
free_amino_acid,1.0,0.4601226993865031
free_amino_acid,1.0,0.46296296296296297
free_amino_acid,1.0,0.4658385093167702
free_amino_acid,1.0,0.46875
free_amino_acid,1.0,0.4716981132075472
free_amino_acid,1.0,0.47468354430379744
free_amino_acid,1.0,0.47770700636942676
free_amino_acid,1.0,0.4807692307692308
free_amino_acid,1.0,0.4838709677419355
free_amino_acid,1.0,0.487012987012987
free_amino_acid,1.0,0.49019607843137253
free_amino_acid,1.0,0.4934210526315789
free_amino_acid,1.0,0.4966887417218543
free_amino_acid,1.0,0.5
free_amino_acid,1.0,0.5033557046979866
free_amino_acid,1.0,0.5067567567567568
free_amino_acid,1.0,0.5102040816326531
free_amino_acid,1.0,0.5136986301369864
free_amino_acid,1.0,0.5172413793103449
free_amino_acid,1.0,0.5208333333333334
free_amino_acid,1.0,0.5244755244755245
free_amino_acid,1.0,0.528169014084507
free_amino_acid,1.0,0.5319148936170213
free_amino_acid,1.0,0.5357142857142857
free_amino_acid,1.0,0.539568345323741
free_amino_acid,1.0,0.5434782608695652
free_amino_acid,1.0,0.5474452554744526
free_amino_acid,1.0,0.5514705882352942
free_amino_acid,1.0,0.5555555555555556
free_amino_acid,1.0,0.5597014925373134
free_amino_acid,1.0,0.5639097744360902
free_amino_acid,1.0,0.5681818181818182
free_amino_acid,1.0,0.5725190839694656
free_amino_acid,1.0,0.5769230769230769
free_amino_acid,1.0,0.5813953488372093
free_amino_acid,1.0,0.5859375
free_amino_acid,1.0,0.5905511811023622
free_amino_acid,1.0,0.5952380952380952
free_amino_acid,1.0,0.6
free_amino_acid,1.0,0.6048387096774194
free_amino_acid,1.0,0.6097560975609756
free_amino_acid,1.0,0.6147540983606558
free_amino_acid,1.0,0.6198347107438017
free_amino_acid,1.0,0.625
free_amino_acid,1.0,0.6302521008403361
free_amino_acid,1.0,0.635593220338983
free_amino_acid,1.0,0.6410256410256411
free_amino_acid,1.0,0.646551724137931
free_amino_acid,1.0,0.6521739130434783
free_amino_acid,1.0,0.6578947368421053
free_amino_acid,1.0,0.6637168141592921
free_amino_acid,1.0,0.6696428571428571
free_amino_acid,1.0,0.6756756756756757
free_amino_acid,1.0,0.6818181818181818
free_amino_acid,1.0,0.6880733944954128
free_amino_acid,1.0,0.6944444444444444
free_amino_acid,1.0,0.7009345794392523
free_amino_acid,1.0,0.7075471698113207
free_amino_acid,1.0,0.7142857142857143
free_amino_acid,1.0,0.7211538461538461
free_amino_acid,1.0,0.7281553398058253
free_amino_acid,1.0,0.7352941176470589
free_amino_acid,1.0,0.7425742574257426
free_amino_acid,1.0,0.75
free_amino_acid,1.0,0.7575757575757576
free_amino_acid,1.0,0.7653061224489796
free_amino_acid,1.0,0.7731958762886598
free_amino_acid,1.0,0.78125
free_amino_acid,1.0,0.7894736842105263
free_amino_acid,1.0,0.7978723404255319
free_amino_acid,1.0,0.8064516129032258
free_amino_acid,1.0,0.8152173913043478
free_amino_acid,1.0,0.8241758241758241
free_amino_acid,1.0,0.8333333333333334
free_amino_acid,1.0,0.8426966292134831
free_amino_acid,1.0,0.8522727272727273
free_amino_acid,1.0,0.8620689655172413
free_amino_acid,1.0,0.872093023255814
free_amino_acid,1.0,0.8823529411764706
free_amino_acid,1.0,0.8928571428571429
free_amino_acid,1.0,0.9036144578313253
free_amino_acid,1.0,0.9146341463414634
free_amino_acid,1.0,0.9259259259259259
free_amino_acid,1.0,0.9375
free_amino_acid,0.9866666666666667,0.9367088607594937
free_amino_acid,0.9866666666666667,0.9487179487179487
free_amino_acid,0.9733333333333334,0.948051948051948
free_amino_acid,0.96,0.9473684210526315
free_amino_acid,0.9466666666666667,0.9466666666666667
free_amino_acid,0.9333333333333333,0.9459459459459459
free_amino_acid,0.92,0.9452054794520548
free_amino_acid,0.9066666666666666,0.9444444444444444
free_amino_acid,0.8933333333333333,0.9436619718309859
free_amino_acid,0.88,0.9428571428571428
