spectrum_id,source_dataset,original_file,original_analyte_label,normalized_label,canonical_id,modality,substrate,excitation_nm,is_pure_analyte,included_in_v7_raman,inclusion_reason,exclusion_reason,chemistry_class,replicate_group,substrate_flag
gobbato_raman_metabolites::AcCoA::03,gobbato_raman_metabolites,Raman_pwd_AcCoA_s_03.txt,acetyl-coa,acetyl-coa,acetyl-coa,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,acetyl-coa|785.0,
gobbato_raman_metabolites::Acetoacet::01,gobbato_raman_metabolites,Raman_pwd_Acetoacet_s_01.txt,acetoacetate,acetoacetate,acetoacetate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,acetoacetate|785.0,
gobbato_raman_metabolites::Acetoacet::02,gobbato_raman_metabolites,Raman_pwd_Acetoacet_s_02.txt,acetoacetate,acetoacetate,acetoacetate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,acetoacetate|785.0,
gobbato_raman_metabolites::Acetoacet::03,gobbato_raman_metabolites,Raman_pwd_Acetoacet_s_03.txt,acetoacetate,acetoacetate,acetoacetate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,acetoacetate|785.0,
gobbato_raman_metabolites::Ade::01,gobbato_raman_metabolites,Raman_pwd_Ade_s_01.txt,adenine,adenine,adenine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,purine,adenine|785.0,
gobbato_raman_metabolites::Ade::02,gobbato_raman_metabolites,Raman_pwd_Ade_s_02.txt,adenine,adenine,adenine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,purine,adenine|785.0,
gobbato_raman_metabolites::Ade::03,gobbato_raman_metabolites,Raman_pwd_Ade_s_03.txt,adenine,adenine,adenine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,purine,adenine|785.0,
gobbato_raman_metabolites::Ala::01,gobbato_raman_metabolites,Raman_pwd_Ala_s_01.txt,alanine,alanine,alanine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,alanine|785.0,
gobbato_raman_metabolites::Ala::02,gobbato_raman_metabolites,Raman_pwd_Ala_s_02.txt,alanine,alanine,alanine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,alanine|785.0,
gobbato_raman_metabolites::Ala::03,gobbato_raman_metabolites,Raman_pwd_Ala_s_03.txt,alanine,alanine,alanine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,alanine|785.0,
gobbato_raman_metabolites::Alb::01,gobbato_raman_metabolites,Raman_pwd_Alb_s_01.txt,albumin,albumin,albumin,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,peptide_protein,albumin|785.0,
gobbato_raman_metabolites::Alb::02,gobbato_raman_metabolites,Raman_pwd_Alb_s_02.txt,albumin,albumin,albumin,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,peptide_protein,albumin|785.0,
gobbato_raman_metabolites::Alb::03,gobbato_raman_metabolites,Raman_pwd_Alb_s_03.txt,albumin,albumin,albumin,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,peptide_protein,albumin|785.0,
gobbato_raman_metabolites::Arg::01,gobbato_raman_metabolites,Raman_pwd_Arg_s_01.txt,arginine,arginine,arginine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,arginine|785.0,
gobbato_raman_metabolites::Arg::02,gobbato_raman_metabolites,Raman_pwd_Arg_s_02.txt,arginine,arginine,arginine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,arginine|785.0,
gobbato_raman_metabolites::Arg::03,gobbato_raman_metabolites,Raman_pwd_Arg_s_03.txt,arginine,arginine,arginine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,arginine|785.0,
gobbato_raman_metabolites::Asc::01,gobbato_raman_metabolites,Raman_pwd_Asc_s_01.txt,ascorbate,ascorbate,ascorbate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,ascorbate|785.0,
gobbato_raman_metabolites::Asc::02,gobbato_raman_metabolites,Raman_pwd_Asc_s_02.txt,ascorbate,ascorbate,ascorbate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,ascorbate|785.0,
gobbato_raman_metabolites::Asc::03,gobbato_raman_metabolites,Raman_pwd_Asc_s_03.txt,ascorbate,ascorbate,ascorbate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,ascorbate|785.0,
gobbato_raman_metabolites::Chol::01,gobbato_raman_metabolites,Raman_pwd_Chol_s_01.txt,cholesterol,cholesterol,cholesterol,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sterol_steroid,cholesterol|785.0,
gobbato_raman_metabolites::Chol::02,gobbato_raman_metabolites,Raman_pwd_Chol_s_02.txt,cholesterol,cholesterol,cholesterol,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sterol_steroid,cholesterol|785.0,
gobbato_raman_metabolites::Chol::03,gobbato_raman_metabolites,Raman_pwd_Chol_s_03.txt,cholesterol,cholesterol,cholesterol,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sterol_steroid,cholesterol|785.0,
gobbato_raman_metabolites::Citric::01,gobbato_raman_metabolites,Raman_pwd_Citric_s_01.txt,citrate,citrate,citrate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,citrate|785.0,
gobbato_raman_metabolites::Citric::02,gobbato_raman_metabolites,Raman_pwd_Citric_s_02.txt,citrate,citrate,citrate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,citrate|785.0,
gobbato_raman_metabolites::Citric::03,gobbato_raman_metabolites,Raman_pwd_Citric_s_03.txt,citrate,citrate,citrate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,citrate|785.0,
gobbato_raman_metabolites::CoA::01,gobbato_raman_metabolites,Raman_pwd_CoA_s_01.txt,coenzyme a,coenzyme a,coenzyme a,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,coenzyme a|785.0,
gobbato_raman_metabolites::CoA::02,gobbato_raman_metabolites,Raman_pwd_CoA_s_02.txt,coenzyme a,coenzyme a,coenzyme a,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,coenzyme a|785.0,
gobbato_raman_metabolites::CoA::03,gobbato_raman_metabolites,Raman_pwd_CoA_s_03.txt,coenzyme a,coenzyme a,coenzyme a,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,coenzyme a|785.0,
gobbato_raman_metabolites::Creat::01,gobbato_raman_metabolites,Raman_pwd_Creat_s_01.txt,creatinine,creatinine,creatinine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,small_nitrogenous,creatinine|785.0,
gobbato_raman_metabolites::Creat::02,gobbato_raman_metabolites,Raman_pwd_Creat_s_02.txt,creatinine,creatinine,creatinine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,small_nitrogenous,creatinine|785.0,
gobbato_raman_metabolites::Creat::03,gobbato_raman_metabolites,Raman_pwd_Creat_s_03.txt,creatinine,creatinine,creatinine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,small_nitrogenous,creatinine|785.0,
gobbato_raman_metabolites::Cys::01,gobbato_raman_metabolites,Raman_pwd_Cys_s_01.txt,cysteine,cysteine,cysteine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,cysteine|785.0,
gobbato_raman_metabolites::Cys::02,gobbato_raman_metabolites,Raman_pwd_Cys_s_02.txt,cysteine,cysteine,cysteine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,cysteine|785.0,
gobbato_raman_metabolites::Cys::03,gobbato_raman_metabolites,Raman_pwd_Cys_s_03.txt,cysteine,cysteine,cysteine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,cysteine|785.0,
gobbato_raman_metabolites::Dfruct6P::01,gobbato_raman_metabolites,Raman_pwd_Dfruct6P_s_01.txt,fructose-6-phosphate,fructose-6-phosphate,fructose-6-phosphate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phosphate_metabolite,fructose-6-phosphate|785.0,
gobbato_raman_metabolites::Dfruct6P::02,gobbato_raman_metabolites,Raman_pwd_Dfruct6P_s_02.txt,fructose-6-phosphate,fructose-6-phosphate,fructose-6-phosphate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phosphate_metabolite,fructose-6-phosphate|785.0,
gobbato_raman_metabolites::Dfruct6P::03,gobbato_raman_metabolites,Raman_pwd_Dfruct6P_s_03.txt,fructose-6-phosphate,fructose-6-phosphate,fructose-6-phosphate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phosphate_metabolite,fructose-6-phosphate|785.0,
gobbato_raman_metabolites::Ergo::01,gobbato_raman_metabolites,Raman_pwd_Ergo_s_01.txt,ergothioneine,ergothioneine,ergothioneine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,ergothioneine|785.0,
gobbato_raman_metabolites::Ergo::02,gobbato_raman_metabolites,Raman_pwd_Ergo_s_02.txt,ergothioneine,ergothioneine,ergothioneine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,ergothioneine|785.0,
gobbato_raman_metabolites::Ergo::03,gobbato_raman_metabolites,Raman_pwd_Ergo_s_03.txt,ergothioneine,ergothioneine,ergothioneine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,ergothioneine|785.0,
gobbato_raman_metabolites::Fruct::01,gobbato_raman_metabolites,Raman_pwd_Fruct_s_01.txt,fructose,fructose,(-)-fructose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(-)-fructose|785.0,
gobbato_raman_metabolites::Fruct::02,gobbato_raman_metabolites,Raman_pwd_Fruct_s_02.txt,fructose,fructose,(-)-fructose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(-)-fructose|785.0,
gobbato_raman_metabolites::Fruct::03,gobbato_raman_metabolites,Raman_pwd_Fruct_s_03.txt,fructose,fructose,(-)-fructose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(-)-fructose|785.0,
gobbato_raman_metabolites::Galact::01,gobbato_raman_metabolites,Raman_pwd_Galact_s_01.txt,galactose,galactose,(+)-galactose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(+)-galactose|785.0,
gobbato_raman_metabolites::Galact::02,gobbato_raman_metabolites,Raman_pwd_Galact_s_02.txt,galactose,galactose,(+)-galactose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(+)-galactose|785.0,
gobbato_raman_metabolites::Galact::03,gobbato_raman_metabolites,Raman_pwd_Galact_s_03.txt,galactose,galactose,(+)-galactose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(+)-galactose|785.0,
gobbato_raman_metabolites::Gluc::01,gobbato_raman_metabolites,Raman_pwd_Gluc_s_01.txt,glucose,glucose,(+)-glucose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(+)-glucose|785.0,
gobbato_raman_metabolites::Gluc::02,gobbato_raman_metabolites,Raman_pwd_Gluc_s_02.txt,glucose,glucose,(+)-glucose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(+)-glucose|785.0,
gobbato_raman_metabolites::Gluc::03,gobbato_raman_metabolites,Raman_pwd_Gluc_s_03.txt,glucose,glucose,(+)-glucose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(+)-glucose|785.0,
gobbato_raman_metabolites::Glut::01,gobbato_raman_metabolites,Raman_pwd_Glut_s_01.txt,glutathione,glutathione,glutathione,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,glutathione|785.0,
gobbato_raman_metabolites::Glut::02,gobbato_raman_metabolites,Raman_pwd_Glut_s_02.txt,glutathione,glutathione,glutathione,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,glutathione|785.0,
gobbato_raman_metabolites::Glut::03,gobbato_raman_metabolites,Raman_pwd_Glut_s_03.txt,glutathione,glutathione,glutathione,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,sulfur_thiol_cofactor,glutathione|785.0,
gobbato_raman_metabolites::Glutamic::01,gobbato_raman_metabolites,Raman_pwd_Glutamic_s_01.txt,glutamate,glutamate,glutamate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,glutamate|785.0,
gobbato_raman_metabolites::Glutamic::02,gobbato_raman_metabolites,Raman_pwd_Glutamic_s_02.txt,glutamate,glutamate,glutamate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,glutamate|785.0,
gobbato_raman_metabolites::Glutamic::03,gobbato_raman_metabolites,Raman_pwd_Glutamic_s_03.txt,glutamate,glutamate,glutamate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,glutamate|785.0,
gobbato_raman_metabolites::Gly::01,gobbato_raman_metabolites,Raman_pwd_Gly_s_01.txt,glycine,glycine,glycine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,glycine|785.0,
gobbato_raman_metabolites::Gly::02,gobbato_raman_metabolites,Raman_pwd_Gly_s_02.txt,glycine,glycine,glycine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,glycine|785.0,
gobbato_raman_metabolites::Gly::03,gobbato_raman_metabolites,Raman_pwd_Gly_s_03.txt,glycine,glycine,glycine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,glycine|785.0,
gobbato_raman_metabolites::Glycerol::01,gobbato_raman_metabolites,Raman_pwd_Glycerol_s_01.txt,glycerol,glycerol,glycerol,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,glycerol|785.0,
gobbato_raman_metabolites::Glycerol::02,gobbato_raman_metabolites,Raman_pwd_Glycerol_s_02.txt,glycerol,glycerol,glycerol,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,glycerol|785.0,
gobbato_raman_metabolites::Glycerol::03,gobbato_raman_metabolites,Raman_pwd_Glycerol_s_03.txt,glycerol,glycerol,glycerol,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,glycerol|785.0,
gobbato_raman_metabolites::Glycogen::01,gobbato_raman_metabolites,Raman_pwd_Glycogen_s_01.txt,glycogen,glycogen,glycogen,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,polysaccharide,glycogen|785.0,
gobbato_raman_metabolites::Glycogen::02,gobbato_raman_metabolites,Raman_pwd_Glycogen_s_02.txt,glycogen,glycogen,glycogen,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,polysaccharide,glycogen|785.0,
gobbato_raman_metabolites::Glycogen::03,gobbato_raman_metabolites,Raman_pwd_Glycogen_s_03.txt,glycogen,glycogen,glycogen,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,polysaccharide,glycogen|785.0,
gobbato_raman_metabolites::Gua::01,gobbato_raman_metabolites,Raman_pwd_Gua_s_01.txt,guanine,guanine,guanine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,purine,guanine|785.0,
gobbato_raman_metabolites::Gua::02,gobbato_raman_metabolites,Raman_pwd_Gua_s_02.txt,guanine,guanine,guanine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,purine,guanine|785.0,
gobbato_raman_metabolites::Gua::03,gobbato_raman_metabolites,Raman_pwd_Gua_s_03.txt,guanine,guanine,guanine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,purine,guanine|785.0,
gobbato_raman_metabolites::His::01,gobbato_raman_metabolites,Raman_pwd_His_s_01.txt,histidine,histidine,histidine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,histidine|785.0,
gobbato_raman_metabolites::His::02,gobbato_raman_metabolites,Raman_pwd_His_s_02.txt,histidine,histidine,histidine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,histidine|785.0,
gobbato_raman_metabolites::His::03,gobbato_raman_metabolites,Raman_pwd_His_s_03.txt,histidine,histidine,histidine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,histidine|785.0,
gobbato_raman_metabolites::Hydroxypro::01,gobbato_raman_metabolites,Raman_pwd_Hydroxypro_s_01.txt,hydroxyproline,hydroxyproline,hydroxyproline,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,hydroxyproline|785.0,
gobbato_raman_metabolites::Hydroxypro::02,gobbato_raman_metabolites,Raman_pwd_Hydroxypro_s_02.txt,hydroxyproline,hydroxyproline,hydroxyproline,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,hydroxyproline|785.0,
gobbato_raman_metabolites::Hydroxypro::03,gobbato_raman_metabolites,Raman_pwd_Hydroxypro_s_03.txt,hydroxyproline,hydroxyproline,hydroxyproline,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,hydroxyproline|785.0,
gobbato_raman_metabolites::Hypox::01,gobbato_raman_metabolites,Raman_pwd_Hypox_s_01.txt,hypoxanthine,hypoxanthine,hypoxanthine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,purine,hypoxanthine|785.0,
gobbato_raman_metabolites::Hypox::02,gobbato_raman_metabolites,Raman_pwd_Hypox_s_02.txt,hypoxanthine,hypoxanthine,hypoxanthine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,purine,hypoxanthine|785.0,
gobbato_raman_metabolites::Hypox::03,gobbato_raman_metabolites,Raman_pwd_Hypox_s_03.txt,hypoxanthine,hypoxanthine,hypoxanthine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,purine,hypoxanthine|785.0,
gobbato_raman_metabolites::Ile::01,gobbato_raman_metabolites,Raman_pwd_Ile_s_01.txt,isoleucine,isoleucine,isoleucine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,isoleucine|785.0,
gobbato_raman_metabolites::Ile::02,gobbato_raman_metabolites,Raman_pwd_Ile_s_02.txt,isoleucine,isoleucine,isoleucine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,isoleucine|785.0,
gobbato_raman_metabolites::Ile::03,gobbato_raman_metabolites,Raman_pwd_Ile_s_03.txt,isoleucine,isoleucine,isoleucine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,isoleucine|785.0,
gobbato_raman_metabolites::Lact::01,gobbato_raman_metabolites,Raman_pwd_Lact_s_01.txt,lactate,lactate,lactate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,lactate|785.0,
gobbato_raman_metabolites::Lact::02,gobbato_raman_metabolites,Raman_pwd_Lact_s_02.txt,lactate,lactate,lactate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,lactate|785.0,
gobbato_raman_metabolites::Lact::03,gobbato_raman_metabolites,Raman_pwd_Lact_s_03.txt,lactate,lactate,lactate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,carboxylic_acid_metabolite,lactate|785.0,
gobbato_raman_metabolites::Leu::01,gobbato_raman_metabolites,Raman_pwd_Leu_s_01.txt,leucine,leucine,leucine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,leucine|785.0,
gobbato_raman_metabolites::Leu::02,gobbato_raman_metabolites,Raman_pwd_Leu_s_02.txt,leucine,leucine,leucine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,leucine|785.0,
gobbato_raman_metabolites::Leu::03,gobbato_raman_metabolites,Raman_pwd_Leu_s_03.txt,leucine,leucine,leucine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,leucine|785.0,
gobbato_raman_metabolites::Mann::01,gobbato_raman_metabolites,Raman_pwd_Mann_s_01.txt,mannose,mannose,(+)-mannose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(+)-mannose|785.0,
gobbato_raman_metabolites::Mann::02,gobbato_raman_metabolites,Raman_pwd_Mann_s_02.txt,mannose,mannose,(+)-mannose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(+)-mannose|785.0,
gobbato_raman_metabolites::Mann::03,gobbato_raman_metabolites,Raman_pwd_Mann_s_03.txt,mannose,mannose,(+)-mannose,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,(+)-mannose|785.0,
gobbato_raman_metabolites::Methio::01,gobbato_raman_metabolites,Raman_pwd_Methio_s_01.txt,methionine,methionine,methionine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,methionine|785.0,
gobbato_raman_metabolites::Methio::02,gobbato_raman_metabolites,Raman_pwd_Methio_s_02.txt,methionine,methionine,methionine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,methionine|785.0,
gobbato_raman_metabolites::Methio::03,gobbato_raman_metabolites,Raman_pwd_Methio_s_03.txt,methionine,methionine,methionine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,methionine|785.0,
gobbato_raman_metabolites::NacDgluc::01,gobbato_raman_metabolites,Raman_pwd_NacDgluc_s_01.txt,n-acetylglucosamine,n-acetylglucosamine,n-acetylglucosamine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,n-acetylglucosamine|785.0,
gobbato_raman_metabolites::NacDgluc::02,gobbato_raman_metabolites,Raman_pwd_NacDgluc_s_02.txt,n-acetylglucosamine,n-acetylglucosamine,n-acetylglucosamine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,n-acetylglucosamine|785.0,
gobbato_raman_metabolites::NacDgluc::03,gobbato_raman_metabolites,Raman_pwd_NacDgluc_s_03.txt,n-acetylglucosamine,n-acetylglucosamine,n-acetylglucosamine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,mono_oligosaccharide,n-acetylglucosamine|785.0,
gobbato_raman_metabolites::Oleic::01,gobbato_raman_metabolites,Raman_pwd_Oleic_s_01.txt,oleate,oleate,oleate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,fatty_acid,oleate|785.0,
gobbato_raman_metabolites::Oleic::02,gobbato_raman_metabolites,Raman_pwd_Oleic_s_02.txt,oleate,oleate,oleate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,fatty_acid,oleate|785.0,
gobbato_raman_metabolites::Oleic::03,gobbato_raman_metabolites,Raman_pwd_Oleic_s_03.txt,oleate,oleate,oleate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,fatty_acid,oleate|785.0,
gobbato_raman_metabolites::PEP::01,gobbato_raman_metabolites,Raman_pwd_PEP_s_01.txt,phosphoenolpyruvate,phosphoenolpyruvate,phosphoenolpyruvate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phosphate_metabolite,phosphoenolpyruvate|785.0,
gobbato_raman_metabolites::PEP::02,gobbato_raman_metabolites,Raman_pwd_PEP_s_02.txt,phosphoenolpyruvate,phosphoenolpyruvate,phosphoenolpyruvate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phosphate_metabolite,phosphoenolpyruvate|785.0,
gobbato_raman_metabolites::PEP::03,gobbato_raman_metabolites,Raman_pwd_PEP_s_03.txt,phosphoenolpyruvate,phosphoenolpyruvate,phosphoenolpyruvate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phosphate_metabolite,phosphoenolpyruvate|785.0,
gobbato_raman_metabolites::PhInositol::01,gobbato_raman_metabolites,Raman_pwd_PhInositol_s_01.txt,phosphatidylinositol,phosphatidylinositol,phosphatidylinositol,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phospholipid_sphingolipid,phosphatidylinositol|785.0,
gobbato_raman_metabolites::PhInositol::02,gobbato_raman_metabolites,Raman_pwd_PhInositol_s_02.txt,phosphatidylinositol,phosphatidylinositol,phosphatidylinositol,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phospholipid_sphingolipid,phosphatidylinositol|785.0,
gobbato_raman_metabolites::PhInositol::03,gobbato_raman_metabolites,Raman_pwd_PhInositol_s_03.txt,phosphatidylinositol,phosphatidylinositol,phosphatidylinositol,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phospholipid_sphingolipid,phosphatidylinositol|785.0,
gobbato_raman_metabolites::Phe::01,gobbato_raman_metabolites,Raman_pwd_Phe_s_01.txt,phenylalanine,phenylalanine,phenylalanine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,phenylalanine|785.0,
gobbato_raman_metabolites::Phe::02,gobbato_raman_metabolites,Raman_pwd_Phe_s_02.txt,phenylalanine,phenylalanine,phenylalanine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,phenylalanine|785.0,
gobbato_raman_metabolites::Phe::03,gobbato_raman_metabolites,Raman_pwd_Phe_s_03.txt,phenylalanine,phenylalanine,phenylalanine,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,free_amino_acid,phenylalanine|785.0,
gobbato_raman_metabolites::Phosph::01,gobbato_raman_metabolites,Raman_pwd_Phosph_s_01.txt,phosphate,phosphate,phosphate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phosphate_metabolite,phosphate|785.0,
gobbato_raman_metabolites::Phosph::02,gobbato_raman_metabolites,Raman_pwd_Phosph_s_02.txt,phosphate,phosphate,phosphate,raman,powder,785.0,True,True,"pure Raman powder; modality=raman, substrate=powder",,phosphate_metabolite,phosphate|785.0,
